record #,timestamp,county code,zip,Registered,Primary,Ballot,Biden defeats Trump,Bloomberg defeats Trump,Buttigieg defeats Trump,Gabbard defeats Trump,Klobuchar defeats Trump,Sanders defeats Trump,Steyer defeats Trump,Warren defeats Trump,1,2,3,4,5,6,7,Ranked choice voting,LDPV,Gender,Age,<50 / 50+,Race,Party Affiliation,Ideology,2016 vote,Education,Income,Martial status,Child < 18,Religion,Evangelical,Union HH,Military HH,LGBTQ HH,Urbanicity,Region,weight
399100XXXX,02/26/20 12:01 AM,36063,14304,1,5,2,0,0,30,0,0,70,0,0,c6,c1,c3,c2,c8,c7,c5,2,1,1,52,2,2,2,3,2,1,1,2,2,1,1,1,2,2,2,1,1.014544597
153010XXXX,02/26/20 11:31 AM,36065,13502,1,4,,35,20,5,5,5,40,10,25,,,,,,,,,2,2,21,1,3,2,3,4,3,1,1,2,2,2,2,2,2,2,1,0.764635286
817100XXXX,02/25/20 10:20 PM,36067,13120,1,6,2,40,30,20,20,10,40,20,30,c6,c2,c1,c3,c8,c4,c7,2,1,2,19,1,3,2,4,4,2,2,1,2,2,2,2,2,2,2,1,0.764635286
160510XXXX,02/26/20 11:30 AM,36067,13031,1,5,2,50,30,20,10,10,50,10,30,c1,c6,c8,c3,c2,c5,c7,4,1,2,65,2,3,2,2,2,2,1,3,3,2,2,2,2,2,2,1,0.800705631
166110XXXX,02/26/20 11:33 AM,36067,13090,1,6,2,30,80,50,25,10,90,0,85,c6,c8,c2,c1,c3,c9,,2,1,2,37,1,3,2,4,2,3,3,2,1,4,2,2,2,2,2,1,0.854303724
166010XXXX,02/26/20 11:33 AM,36067,13057,1,5,2,100,100,100,100,100,100,100,100,c8,c6,c3,c1,c7,c9,,1,1,1,51,2,3,2,4,2,1,1,3,1,2,2,2,2,2,2,1,0.931934826
222100XXXX,02/25/20 10:14 PM,36071,10940,1,4,,9,8,8,3,2,1,6,0,,,,,,,,,2,2,23,1,1,2,3,3,1,1,1,1,3,2,2,2,1,2,1,0.519329079
735100XXXX,02/25/20 10:19 PM,36071,10918,1,6,2,60,60,70,10,10,90,5,85,c8,c6,c9,,,,,,1,2,39,1,3,2,4,2,1,1,1,2,4,2,2,2,2,2,1,0.854303724
140010XXXX,02/26/20 11:30 AM,36071,12586,1,5,5,,,,,,,,,,,,,,,,,2,2,56,2,3,2,3,1,1,2,2,2,2,2,2,2,2,1,1,0.780269285
162310XXXX,02/26/20 11:34 AM,36071,10990,1,1,,70,0,25,70,0,100,80,50,,,,,,,,,2,1,54,2,3,1,4,2,3,3,2,1,2,2,2,2,2,1,1,0.931934826
365100XXXX,02/25/20 11:29 PM,36079,10509,1,6,2,66,55,55,12,65,65,11,61,c1,c6,c2,c8,c3,c5,c9,4,1,1,55,2,3,2,3,2,2,2,2,2,3,2,2,2,1,2,1,0.931934826
115610XXXX,02/25/20 10:20 PM,36081,11692,2,,,,,,,,,,,,,,,,,,,2,2,23,1,1,3,2,4,1,1,1,2,4,2,2,2,2,1,1,0.519329079
460100XXXX,02/26/20 11:36 AM,36081,11101,1,6,2,40,30,20,40,10,100,40,60,c6,c9,,,,,,,1,2,35,1,1,2,2,3,2,2,3,1,4,2,1,2,2,2,1,0.608158568
125310XXXX,02/25/20 10:44 PM,36081,11356,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,85,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,0.693015304
437100XXXX,02/26/20 07:41 AM,36081,11357,1,5,2,100,95,80,0,40,100,5,90,c6,c3,c2,c8,c1,c7,c5,2,1,1,54,2,1,2,3,2,1,3,2,2,4,2,1,2,2,1,1,0.588388218
331100XXXX,02/25/20 10:15 PM,36081,11105,1,6,2,70,50,60,10,60,80,30,80,c6,c8,c1,c3,c5,c2,c9,5,1,2,36,1,3,2,5,2,3,2,1,2,4,2,2,2,2,1,1,0.854303724
841100XXXX,02/25/20 10:20 PM,36081,11415,1,6,2,25,25,30,15,40,86,10,55,c6,c5,c8,c9,,,,,1,2,35,1,3,2,5,2,2,2,2,2,2,2,2,2,2,1,1,0.854303724
102410XXXX,02/25/20 10:20 PM,36081,11101,1,6,2,75,80,70,10,50,75,50,75,c8,c9,,,,,,,1,2,57,2,3,2,4,2,2,1,1,2,4,2,2,2,1,1,1,0.780269285
157410XXXX,02/26/20 11:31 AM,36081,11378,2,,,,,,,,,,,,,,,,,,,2,2,27,1,3,2,6,4,1,2,2,2,2,2,1,2,1,2,1,0.764635286
234100XXXX,02/25/20 10:14 PM,36081,11436,1,6,1,0,0,5,20,40,5,30,0,,,,,,,,,2,1,19,1,4,1,1,1,1,1,1,2,2,1,2,2,2,2,1,0.696250476
481100XXXX,02/25/20 10:16 PM,36081,11385,1,1,,50,50,0,0,0,0,0,0,,,,,,,,,2,1,66,2,3,1,3,1,1,1,2,2,2,2,1,2,2,1,1,0.618763507
643100XXXX,02/25/20 10:17 PM,36081,11369,1,6,2,70,40,30,10,50,60,30,40,c1,c6,c8,c9,,,,,1,1,35,1,2,2,3,2,2,1,1,2,2,2,2,2,2,1,1,0.96786489
129910XXXX,02/26/20 11:29 AM,36081,11436,1,1,,20,10,1,20,1,1,1,20,,,,,,,,,2,1,36,1,3,1,5,2,2,2,2,1,2,2,2,2,2,1,1,0.736103707
150310XXXX,02/26/20 11:31 AM,36081,11434,1,5,2,25,25,0,5,10,25,5,10,c2,c6,c1,c9,,,,,1,1,25,1,2,2,3,2,1,1,1,2,4,2,2,2,2,1,1,0.555926665
181000XXXX,02/25/20 10:24 PM,36081,11419,1,6,1,40,13,100,92,31,23,20,40,,,,,,,,,2,1,22,1,4,1,3,1,2,1,2,2,3,2,2,2,2,3,1,0.696250476
711000XXXX,02/25/20 10:32 PM,36081,11426,2,,,,,,,,,,,,,,,,,,,2,1,63,2,4,3,3,5,3,1,2,2,3,2,2,1,2,1,1,0.862214458
211100XXXX,02/25/20 10:52 PM,36081,11412,1,4,,50,50,50,50,50,50,50,50,,,,,,,,,2,1,35,1,2,2,6,2,1,2,1,2,4,2,1,2,2,1,1,0.96786489
315100XXXX,02/25/20 11:07 PM,36081,11434,1,4,,100,100,100,100,100,100,100,100,,,,,,,,,2,1,23,1,6,1,1,4,1,1,1,2,3,2,2,2,2,1,1,0.696250476
447100XXXX,02/26/20 11:36 AM,36081,11385,1,3,,75,100,0,0,0,75,0,0,,,,,,,,,2,1,55,2,2,2,2,4,1,1,3,2,3,2,2,2,1,1,1,1.014544597
265100XXXX,02/25/20 10:59 PM,36081,11105,1,2,,69,65,65,45,24,98,90,21,,,,,,,,,2,1,20,1,2,2,4,2,2,2,1,2,3,2,2,2,2,1,1,0.555926665
584100XXXX,02/25/20 10:18 PM,36083,12090,1,5,2,53,51,25,30,26,53,30,30,c1,c6,c2,c8,c5,c7,c4,2,1,2,28,1,3,2,3,4,2,2,2,1,2,2,2,2,2,3,1,0.764635286
221510XXXX,02/26/20 01:26 PM,36085,10302,1,4,,50,40,20,10,25,65,20,55,,,,,,,,,2,1,70,2,1,2,4,2,1,2,3,2,2,3,2,2,2,1,1,0.693015304
450100XXXX,02/26/20 11:35 AM,36085,10306,1,5,2,50,50,0,0,0,50,0,0,c1,c8,c2,c5,c9,,,5,1,1,43,1,1,2,6,2,1,2,2,2,4,2,1,2,2,2,1,0.656329708
815100XXXX,02/25/20 10:20 PM,36085,10314,1,4,,50,50,10,20,20,50,20,5,,,,,,,,,2,2,62,2,3,1,3,1,2,2,1,2,2,2,2,2,2,2,1,0.780269285
208100XXXX,02/25/20 10:52 PM,36087,10984,1,5,2,60,5,10,5,5,5,5,5,c1,c2,c6,c8,c3,c5,c4,1,1,1,31,1,2,2,3,2,1,2,1,2,4,2,2,2,2,2,1,0.555926665
174110XXXX,02/26/20 11:33 AM,36089,13654,1,6,2,60,90,5,0,50,70,40,25,c2,c7,c9,,,,,,1,2,59,2,3,2,3,2,2,1,3,2,2,2,2,2,2,3,1,0.780269285
425100XXXX,02/26/20 05:25 AM,36091,12188,1,6,2,40,40,35,30,20,35,20,25,c2,c1,c4,c3,c7,c8,c5,4,1,1,52,2,1,3,3,2,2,2,3,1,2,2,1,1,2,2,1,0.588388218
379100XXXX,02/25/20 10:15 PM,36093,12306,1,4,,0,0,0,0,0,0,0,0,,,,,,,,,2,1,51,2,3,1,3,1,1,2,2,2,3,2,2,2,2,2,1,0.931934826
180310XXXX,02/26/20 11:32 AM,36093,12309,1,7,2,20,50,10,10,10,50,10,10,c2,c1,c6,c8,c7,c5,c4,1,1,1,38,1,4,2,3,2,3,3,2,2,2,2,2,2,2,2,1,4.747489387
116410XXXX,02/25/20 10:24 PM,36097,14891,1,4,,0,0,0,0,0,1,0,0,,,,,,,,,2,1,53,2,3,1,1,1,1,2,2,1,2,2,2,1,2,3,1,0.931934826
690100XXXX,02/25/20 10:17 PM,36101,14809,2,,,,,,,,,,,,,,,,,,,2,2,37,1,3,2,3,4,1,2,1,2,4,2,1,2,1,3,1,0.854303724
434100XXXX,02/26/20 07:16 AM,36103,11955,1,3,,0,20,0,0,0,33,0,0,,,,,,,,,2,1,53,2,1,3,3,1,1,1,1,2,2,2,1,2,2,2,1,0.588388218
117100XXXX,02/25/20 10:10 PM,36103,11796,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,74,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,0.800705631
335100XXXX,02/25/20 10:15 PM,36103,11772,1,5,1,0,0,0,30,0,0,50,0,,,,,,,,,2,2,26,1,3,1,3,1,3,2,1,2,2,2,1,1,1,2,1,0.764635286
715100XXXX,02/25/20 10:17 PM,36103,11901,2,,,,,,,,,,,,,,,,,,,2,2,18,1,2,2,4,2,1,1,2,2,4,2,1,2,2,3,1,0.537741555
930100XXXX,02/25/20 10:22 PM,36103,11701,1,5,1,50,0,10,5,10,0,5,20,,,,,,,,,2,2,45,1,3,1,3,3,2,2,3,2,2,2,2,2,2,2,1,0.854303724
138510XXXX,02/26/20 11:30 AM,36103,11706,1,8,,,,,,,,,,,,,,,,,,2,2,44,1,4,2,3,2,3,3,2,1,2,2,2,2,2,2,1,1.323676131
144510XXXX,02/26/20 11:30 AM,36103,11751,1,6,2,50,50,0,0,0,50,0,10,c1,c8,c6,c9,,,,,1,2,34,1,3,3,3,1,3,3,1,2,2,2,2,1,2,2,1,0.764635286
147810XXXX,02/26/20 11:30 AM,36103,11725,1,6,2,20,100,5,20,20,25,5,20,c2,c8,c6,c1,c5,c4,c7,1,1,2,33,1,3,2,3,2,3,2,2,2,4,2,2,2,2,2,1,0.764635286
173010XXXX,02/26/20 11:33 AM,36103,11727,1,4,,65,90,0,0,0,80,0,30,,,,,,,,,2,2,53,2,1,3,2,4,2,2,2,2,1,1,2,2,2,2,1,0.876608714
179510XXXX,02/26/20 11:33 AM,36103,11746,1,4,,50,45,0,0,0,40,0,20,,,,,,,,,2,2,21,1,3,3,2,3,3,3,1,2,2,2,2,2,2,2,1,0.764635286
126610XXXX,02/26/20 11:29 AM,36103,11787,1,5,2,1,50,25,1,1,75,1,25,c2,c6,c4,c9,,,,,1,1,54,2,3,2,4,1,2,2,1,2,2,2,2,2,2,2,1,0.931934826
133510XXXX,02/26/20 11:29 AM,36103,11955,1,6,1,10,25,1,0,1,35,0,5,,,,,,,,,2,1,64,2,3,1,1,1,2,3,2,1,2,2,2,2,2,3,1,0.931934826
566100XXXX,02/26/20 11:45 AM,36103,11788,1,5,2,50,5,5,5,5,90,5,5,c6,c1,c8,c3,c5,c7,c4,2,1,1,48,1,3,2,3,2,1,2,2,2,2,2,2,2,1,2,1,0.736103707
554100XXXX,02/25/20 10:18 PM,36105,12754,1,4,,10,0,20,0,0,50,10,10,,,,,,,,,2,2,21,1,3,4,4,2,2,1,1,2,2,2,1,2,1,3,1,0.764635286
100210XXXX,02/25/20 10:21 PM,36105,12758,1,6,2,50,100,75,0,100,100,10,100,c8,c6,c2,c3,c5,c1,c7,2,1,1,60,2,1,2,4,4,1,1,2,2,4,2,2,2,2,3,1,0.588388218
773100XXXX,02/25/20 10:19 PM,36111,12428,1,2,,10,20,0,0,10,40,10,10,,,,,,,,,2,2,24,1,1,1,3,1,2,2,1,1,2,2,2,2,2,3,1,0.519329079
920100XXXX,02/25/20 10:22 PM,36113,12804,1,6,1,0,0,5,0,0,40,0,0,,,,,,,,,2,2,68,2,3,1,3,1,2,2,2,2,2,2,2,2,2,3,1,0.800705631
135810XXXX,02/26/20 11:30 AM,36117,13146,1,5,2,30,30,40,0,0,50,0,50,c9,,,,,,,,1,2,38,1,3,2,4,4,2,1,1,1,4,2,2,2,2,3,1,0.854303724
171910XXXX,02/26/20 11:33 AM,36117,14551,1,1,,77,60,25,0,0,25,0,0,,,,,,,,,2,1,66,2,3,2,4,2,3,2,2,2,4,2,2,2,2,3,1,0.618763507
352100XXXX,02/25/20 10:15 PM,36119,10562,2,,,,,,,,,,,,,,,,,,,2,2,24,1,1,2,4,4,2,1,1,2,2,2,2,2,2,2,1,0.519329079
132710XXXX,02/26/20 11:29 AM,36119,10543,1,6,2,6,0,0,0,0,100,0,3,c6,c1,c8,c5,c2,c3,c7,1,1,2,22,1,2,2,5,2,1,1,1,2,4,2,2,2,2,1,1,0.537741555
143610XXXX,02/26/20 11:30 AM,36119,10603,2,,,,,,,,,,,,,,,,,,,2,2,40,1,3,3,1,5,2,1,3,1,2,2,2,2,2,2,1,0.854303724
112510XXXX,02/25/20 10:20 PM,36119,10701,1,3,,60,45,24,10,15,80,15,30,,,,,,,,,2,1,18,1,2,4,6,4,1,3,1,2,2,3,2,2,2,3,1,0.555926665
195510XXXX,02/26/20 11:32 AM,36119,10710,1,6,2,50,50,50,0,50,50,0,50,c1,c2,c9,,,,,,1,1,69,2,3,2,3,2,3,3,2,2,3,2,2,2,2,1,1,0.618763507
378100XXXX,02/25/20 10:15 PM,36121,14569,2,,,,,,,,,,,,,,,,,,,2,1,58,2,3,3,3,4,1,2,1,2,1,1,2,1,2,3,1,0.931934826
142110XXXX,02/26/20 11:30 AM,36123,14878,1,4,,0,0,0,0,0,30,0,0,,,,,,,,,2,2,34,1,3,1,2,1,2,2,2,1,4,2,2,2,2,3,1,0.764635286
150100XXXX,02/25/20 10:44 PM,36123,14837,1,6,1,0,0,25,0,0,35,0,0,,,,,,,,,2,1,35,1,3,1,4,2,3,2,1,2,2,2,1,1,2,3,1,0.736103707
104210XXXX,02/25/20 10:20 PM,37001,27217,1,5,2,37.5,0,0,0,0,37.5,0,25,c6,c8,c1,c3,c5,c2,c9,5,1,1,32,1,2,3,3,2,3,1,2,1,1,1,2,2,2,3,3,0.965410792
169010XXXX,02/26/20 11:33 AM,37003,28681,2,,,,,,,,,,,,,,,,,,,2,2,23,1,3,4,3,4,2,2,2,2,3,2,2,2,2,3,3,0.630920158
470100XXXX,02/26/20 11:37 AM,37011,28604,1,4,,10,0,0,0,0,0,20,10,,,,,,,,,2,1,36,1,3,1,3,4,2,2,2,1,1,1,2,2,2,3,3,0.616342712
220610XXXX,02/26/20 12:39 PM,37019,28462,1,6,2,75,50,50,60,75,75,50,75,c1,c8,c5,c4,c2,c3,c7,2,1,2,52,2,3,1,1,1,1,1,3,2,1,3,2,2,2,3,3,0.750664219
461000XXXX,02/25/20 10:29 PM,37019,28451,1,3,,60,50,30,0,20,60,0,45,,,,,,,,,2,1,30,1,3,3,3,2,1,2,2,1,4,2,2,2,2,2,3,1.029281718
103110XXXX,02/25/20 10:20 PM,37021,28806,1,4,,15,75,0,0,0,60,0,0,,,,,,,,,2,2,30,1,3,3,3,4,1,1,1,1,1,2,2,2,2,3,3,0.630920158
134510XXXX,02/26/20 11:29 AM,37021,28804,1,6,1,10,20,20,0,0,30,0,10,,,,,,,,,2,2,71,2,3,1,1,1,1,2,2,2,1,1,2,2,2,3,3,0.789827415
214510XXXX,02/26/20 12:40 PM,37021,28801,1,7,2,100,60,40,40,20,50,5,25,c4,c5,c2,c7,c3,c8,c1,1,1,2,42,1,3,1,1,4,1,1,1,2,1,1,1,2,2,2,3,0.647561373
122910XXXX,02/25/20 10:33 PM,37021,28711,1,7,2,51,50,45,40,45,50,50,51,c3,c8,c1,c2,c6,c5,c7,4,1,1,72,2,3,2,5,2,3,2,2,2,1,2,2,2,2,3,3,0.67613288
918100XXXX,02/25/20 10:22 PM,37023,28655,1,6,1,30,0,0,0,0,40,0,0,,,,,,,,,2,2,71,2,3,1,1,1,2,2,2,2,1,1,2,2,2,1,3,0.789827415
177100XXXX,02/25/20 10:13 PM,37025,28081,1,6,2,25,75,50,20,75,80,0,25,c2,c6,c5,c3,c1,c8,c4,4,1,2,72,2,3,2,4,2,1,2,2,2,2,3,2,2,2,2,3,0.789827415
211510XXXX,02/26/20 12:40 PM,37025,28081,1,8,,,,,,,,,,,,,,,,,,2,2,33,1,3,4,6,4,1,3,2,1,4,2,2,2,2,3,3,0.630920158
535100XXXX,02/25/20 10:19 PM,37025,28081,1,3,,50,50,50,50,50,50,50,50,,,,,,,,,2,1,33,1,3,4,6,5,1,1,2,2,1,2,2,1,2,3,3,1.029281718
159910XXXX,02/26/20 11:30 AM,37031,28557,1,4,,50,20,30,10,20,75,10,60,,,,,,,,,2,1,80,2,3,2,3,2,1,1,2,2,1,1,2,1,2,3,3,0.67613288
161710XXXX,02/26/20 11:34 AM,37035,28601,3,,,,,,,,,,,,,,,,,,,2,2,55,2,3,2,5,4,2,1,3,2,4,2,2,1,2,2,3,0.750664219
212610XXXX,02/26/20 12:40 PM,37035,28601,1,4,,0,0,25,0,25,50,0,0,,,,,,,,,2,2,52,2,3,1,2,1,1,1,2,1,3,3,2,2,2,2,3,0.750664219
807100XXXX,02/25/20 10:20 PM,37045,28150,1,6,3,30,70,70,50,60,100,100,60,,,,,,,,,2,2,37,1,6,3,5,2,2,1,2,1,3,2,2,2,2,2,3,0.750282786
196010XXXX,02/26/20 11:32 AM,37045,28020,2,,,,,,,,,,,,,,,,,,,2,2,30,1,3,1,1,4,2,2,2,1,3,2,2,2,2,3,3,0.630920158
159710XXXX,02/26/20 11:31 AM,37047,28450,1,6,3,10,10,0,0,0,70,10,0,,,,,,,,,2,2,22,1,6,3,3,3,2,1,1,2,4,2,2,2,2,3,3,0.53893458
124710XXXX,02/25/20 10:40 PM,37049,28562,1,7,1,15,15,5,0,10,10,0,10,,,,,,,,,2,1,72,2,3,1,3,1,3,2,2,2,1,2,2,1,2,3,3,0.67613288
231100XXXX,02/25/20 10:55 PM,37049,28560,1,4,,25,0,0,0,20,50,0,5,,,,,,,,,2,1,66,2,3,3,3,1,2,2,2,2,1,2,2,2,2,3,3,0.67613288
287100XXXX,02/25/20 10:14 PM,37051,28348,2,,,,,,,,,,,,,,,,,,,2,2,26,1,3,4,3,4,2,1,2,1,4,3,2,2,2,2,3,0.630920158
531000XXXX,02/25/20 10:29 PM,37051,28304,1,6,2,50,50,0,0,0,60,0,50,c2,c6,c1,c8,c5,c3,c4,2,1,1,46,1,2,2,3,2,3,2,1,1,4,2,2,2,2,1,3,0.730263431
135710XXXX,02/26/20 11:30 AM,37053,27958,1,5,2,100,100,100,100,100,100,100,100,c6,c3,c8,c1,c5,c7,c2,2,1,2,18,1,3,2,5,4,2,3,1,2,4,2,2,2,2,3,3,0.630920158
442100XXXX,02/25/20 10:16 PM,37057,27295,1,8,,,,,,,,,,,,,,,,,,2,2,39,1,3,2,3,2,1,2,2,1,1,2,2,2,2,3,3,0.647561373
163100XXXX,02/25/20 10:45 PM,37059,27006,2,,,,,,,,,,,,,,,,,,,2,1,48,1,3,1,1,4,1,2,3,2,1,1,2,2,2,3,3,0.616342712
201510XXXX,02/26/20 11:32 AM,37063,27713,1,6,2,65,50,45,10,10,40,10,35,c6,c3,c2,c8,c1,c7,c5,2,1,1,56,2,3,2,4,2,3,2,1,2,4,2,2,2,1,1,3,0.807961723
460100XXXX,02/25/20 10:16 PM,37065,27801,1,6,2,50,80,10,10,10,70,10,60,c8,c6,c2,c1,c9,,,2,1,2,45,1,2,2,3,2,3,1,3,1,1,2,2,2,1,1,3,1.026332677
137100XXXX,02/25/20 10:07 PM,37067,27127,2,,,,,,,,,,,,,,,,,,,2,2,55,2,2,3,3,4,2,2,2,2,3,2,2,2,2,2,3,1.35562057
456100XXXX,02/25/20 10:16 PM,37067,27103,2,,,,,,,,,,,,,,,,,,,2,2,34,1,3,3,3,5,2,1,2,2,1,2,2,1,2,1,3,0.630920158
127710XXXX,02/26/20 11:29 AM,37067,27103,1,6,2,15,10,10,5,10,25,10,15,c6,c8,c1,c3,c7,c5,c2,3,1,2,51,2,3,2,5,2,3,2,3,2,1,2,2,2,2,2,3,0.750664219
179410XXXX,02/26/20 11:33 AM,37067,27284,1,6,2,0,0,0,85,15,0,0,0,c4,c7,c5,c9,,,,,1,2,47,1,3,3,3,3,2,1,2,2,4,2,2,1,2,2,3,0.647561373
197410XXXX,02/26/20 11:32 AM,37067,27103,1,6,2,75,50,60,0,30,15,25,30,c3,c8,c1,c5,c7,c2,c6,1,1,2,32,1,3,2,4,2,1,2,3,2,4,2,2,2,2,2,3,0.630920158
610100XXXX,02/26/20 01:27 PM,37067,27045,1,7,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,73,2,3,1,2,1,3,2,2,2,1,1,2,1,2,2,3,0.67613288
510100XXXX,02/25/20 10:15 PM,37071,28054,1,6,1,55,52,67,0,50,65,51,65,,,,,,,,,2,1,43,1,1,1,2,1,3,3,2,1,4,2,1,2,2,2,3,1.304161943
212100XXXX,02/25/20 10:14 PM,37071,28054,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,58,2,3,1,2,1,1,1,1,2,1,1,2,2,2,2,3,0.807961723
407100XXXX,02/26/20 12:06 AM,37071,28056,1,6,2,20,30,5,5,10,25,15,15,c2,c1,c6,c7,c5,c3,c8,3,1,1,63,2,2,2,4,2,2,1,2,1,1,2,2,2,2,1,3,1.301256306
816100XXXX,02/25/20 10:20 PM,37081,27406,2,,,,,,,,,,,,,,,,,,,2,2,29,1,2,2,3,2,2,3,2,1,3,1,2,2,2,1,3,0.781752262
170610XXXX,02/26/20 11:33 AM,37081,27410,1,6,2,80,0,0,0,0,90,0,30,c2,c1,c6,c8,c3,c9,,3,1,2,42,1,2,2,2,2,2,2,1,2,3,1,2,1,2,2,3,1.026332677
219100XXXX,02/25/20 10:14 PM,37081,27265,1,6,3,50,60,30,20,35,70,0,30,,,,,,,,,2,1,59,2,5,3,3,3,3,2,2,2,1,1,2,2,2,1,3,1.554351786
552100XXXX,02/25/20 10:18 PM,37081,27406,1,3,,0,50,25,0,0,25,0,0,,,,,,,,,2,1,33,1,3,2,5,2,2,1,1,2,4,2,2,2,1,1,3,1.029281718
118510XXXX,02/25/20 10:24 PM,37081,27262,1,5,1,40,75,75,5,10,20,40,10,,,,,,,,,2,1,60,2,3,2,4,2,2,1,1,2,4,2,2,2,2,2,3,0.807961723
256100XXXX,02/25/20 10:58 PM,37081,27406,1,1,,40,51,0,6,0,55,0,30,,,,,,,,,2,1,21,1,2,4,6,4,2,3,1,2,4,2,2,2,2,2,3,0.965410792
513100XXXX,02/26/20 11:40 AM,37081,27455,1,6,2,55,45,25,0,0,60,0,50,c6,c8,c1,c2,c3,c4,c5,3,1,1,31,1,3,2,4,2,3,3,2,1,4,2,2,2,2,1,3,1.029281718
309100XXXX,02/25/20 10:15 PM,37083,27870,1,7,2,20,0,0,0,0,80,0,0,c6,c1,c9,,,,,,1,2,25,1,2,2,1,3,3,2,1,1,3,1,2,2,2,1,3,0.781752262
551000XXXX,02/25/20 10:29 PM,37083,27870,2,,,,,,,,,,,,,,,,,,,2,1,57,2,3,1,1,1,2,1,2,2,1,1,2,2,2,3,3,0.807961723
391000XXXX,02/25/20 10:28 PM,37085,27501,1,6,1,10,30,10,5,10,10,15,10,,,,,,,,,2,1,42,1,3,1,4,1,1,2,1,2,3,1,2,2,2,3,3,0.616342712
120910XXXX,02/25/20 10:28 PM,37089,28739,1,6,2,50,15,0,0,0,5,0,0,c1,c2,c9,,,,,,1,1,73,2,6,2,4,2,3,3,2,2,4,2,2,1,2,3,3,1.454479859
164610XXXX,02/26/20 11:33 AM,37089,28792,1,5,2,75,80,50,20,40,60,20,50,c2,c1,c3,c5,c6,c8,c9,2,1,1,68,2,3,2,3,2,2,1,2,2,4,2,2,1,2,3,3,0.67613288
321000XXXX,02/25/20 10:05 PM,37107,28501,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,58,2,3,1,1,1,3,3,2,2,1,1,2,2,2,3,3,0.750664219
134410XXXX,02/26/20 11:29 AM,37109,28168,2,,,,,,,,,,,,,,,,,,,2,2,38,1,3,1,1,4,1,2,2,1,4,3,2,2,2,3,3,0.647561373
109910XXXX,02/25/20 10:23 PM,37113,28734,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,49,1,3,3,1,1,3,2,3,2,1,1,2,2,2,1,3,0.647561373
501000XXXX,02/25/20 10:07 PM,37119,28105,1,6,3,50,10,40,0,0,50,0,30,,,,,,,,,2,2,37,1,6,3,3,3,3,3,2,2,1,1,2,2,2,2,3,0.750282786
278100XXXX,02/25/20 10:14 PM,37119,28273,2,,,,,,,,,,,,,,,,,,,2,2,34,1,3,2,5,4,2,2,2,1,3,2,2,2,2,2,3,0.630920158
881100XXXX,02/25/20 10:17 PM,37119,28078,1,6,2,75,75,40,10,10,50,10,40,c8,c6,c1,c2,c9,,,2,1,2,24,1,4,2,3,2,2,3,2,1,4,2,2,2,1,2,3,0.53893458
133310XXXX,02/26/20 11:29 AM,37119,28078,1,3,,15,25,40,25,45,100,20,100,,,,,,,,,2,2,22,1,3,2,4,2,3,2,1,2,4,2,2,2,2,2,3,0.630920158
396100XXXX,02/25/20 10:15 PM,37119,28210,1,6,2,80,75,70,50,60,80,60,65,c2,c1,c6,c7,c8,c9,,5,1,1,68,2,2,2,3,2,3,2,2,2,1,1,2,1,2,2,3,3.096031933
431000XXXX,02/25/20 10:28 PM,37119,28270,1,6,2,70,50,50,50,60,90,50,80,c6,c8,c5,c1,c3,c4,c7,1,1,1,32,1,3,2,4,2,1,1,1,2,1,2,2,2,2,1,3,1.029281718
234100XXXX,02/25/20 10:55 PM,37119,28209,1,5,1,5,5,0,0,0,15,0,0,,,,,,,,,2,1,39,1,3,1,3,1,3,3,2,2,4,2,2,2,2,1,3,0.616342712
582100XXXX,02/26/20 11:47 AM,37119,28277,1,6,1,20,50,30,5,10,40,15,10,,,,,,,,,2,1,62,2,3,1,1,1,3,3,2,1,1,2,2,2,2,2,3,0.807961723
606100XXXX,02/26/20 01:25 PM,37119,28105,1,5,1,20,2,10,0,11,15,5,1,,,,,,,,,2,1,58,2,3,1,2,1,3,3,2,2,2,2,2,2,2,2,3,0.807961723
403100XXXX,02/26/20 12:03 AM,37127,27803,1,6,2,30,75,45,15,40,60,20,40,c6,c5,c2,c3,c4,c7,c8,3,1,1,50,2,3,3,4,3,3,2,2,1,1,2,2,2,2,2,3,0.807961723
102910XXXX,02/25/20 10:21 PM,37129,28412,1,2,,50,50,50,50,50,50,50,50,,,,,,,,,2,2,28,1,3,1,2,1,3,2,1,2,3,2,2,2,2,2,3,0.630920158
154410XXXX,02/26/20 11:31 AM,37129,28405,1,5,2,40,40,0,0,0,10,0,10,c1,c2,c6,c8,c9,,,5,1,2,65,2,3,2,4,2,1,2,3,2,1,2,2,1,2,2,3,0.789827415
106310XXXX,02/25/20 10:20 PM,37129,28405,1,6,2,0,0,0,0,0,100,0,0,c6,c8,c3,c9,,,,,1,1,29,1,3,2,4,4,3,2,1,2,1,1,2,2,2,1,3,1.029281718
